Formatted with CRDFormatter on Sun May 28 14:10:57 EDT 2017.
CRDFormatter created by Kyle DeBry (debry.1@osu.edu). Compiled 2017/05/28.
View README at: https://kyledebry.github.io/CRDFormatter/

Date,Seconds after midnight,Epoch Time (ms),Trigger #,Valid GPS,Valid trigger rate,,
2015-09-17,45424.096,1442493424096,2,1,1,,,
2015-09-17,45424.096,1442493424096,0,1,1,,,
2015-09-17,45424.096,1442493424096,2,1,1,,,
2015-09-17,45424.096,1442493424096,2,1,1,,,
2015-09-17,45424.096,1442493424096,1,1,1,,,
2015-09-17,45424.096,1442493424096,2,1,1,,,
2015-09-17,45424.096,1442493424096,2,1,1,,,
2015-09-17,45424.096,1442493424096,0,1,1,,,
2015-09-17,45424.096,1442493424096,3,1,1,,,
2015-09-17,45425.104,1442493425104,0,1,1,,,
2015-09-17,45425.104,1442493425104,2,1,1,,,
2015-09-17,45425.096,1442493425096,3,1,1,,,
2015-09-17,45425.096,1442493425096,1,1,1,,,
2015-09-17,45425.096,1442493425096,3,1,1,,,
2015-09-17,45425.096,1442493425096,3,1,1,,,
2015-09-17,45425.096,1442493425096,1,1,1,,,
2015-09-17,45425.096,1442493425096,3,1,1,,,
2015-09-17,45426.088,1442493426088,0,1,1,,,
2015-09-17,45426.088,1442493426088,2,1,1,,,
2015-09-17,45426.096,1442493426096,0,1,1,,,
2015-09-17,45426.096,1442493426096,1,1,1,,,
2015-09-17,45426.096,1442493426096,0,1,1,,,
2015-09-17,45426.096,1442493426096,3,1,1,,,
2015-09-17,45426.096,1442493426096,0,1,1,,,
2015-09-17,45426.096,1442493426096,1,1,1,,,
2015-09-17,45426.096,1442493426096,2,1,1,,,
2015-09-17,45426.096,1442493426096,0,1,1,,,
2015-09-17,45426.096,1442493426096,1,1,1,,,
2015-09-17,45426.096,1442493426096,0,1,1,,,
2015-09-17,45426.096,1442493426096,2,1,1,,,
2015-09-17,45426.096,1442493426096,1,1,1,,,
2015-09-17,45426.096,1442493426096,0,1,1,,,
2015-09-17,45426.096,1442493426096,2,1,1,,,
2015-09-17,45426.096,1442493426096,0,1,1,,,
2015-09-17,45426.096,1442493426096,1,1,1,,,
2015-09-17,45427.096,1442493427096,0,1,1,,,
2015-09-17,45427.096,1442493427096,1,1,1,,,
2015-09-17,45427.096,1442493427096,2,1,1,,,
2015-09-17,45427.096,1442493427096,1,1,1,,,
2015-09-17,45427.096,1442493427096,3,1,1,,,
2015-09-17,45427.096,1442493427096,3,1,1,,,
2015-09-17,45427.096,1442493427096,0,1,1,,,
2015-09-17,45427.096,1442493427096,2,1,1,,,
2015-09-17,45428.088,1442493428088,1,1,1,,,
2015-09-17,45428.096,1442493428096,1,1,1,,,
2015-09-17,45428.096,1442493428096,2,1,1,,,
2015-09-17,45428.096,1442493428096,1,1,1,,,
2015-09-17,45428.096,1442493428096,1,1,1,,,
2015-09-17,45428.096,1442493428096,2,1,1,,,
2015-09-17,45428.096,1442493428096,2,1,1,,,
2015-09-17,45428.096,1442493428096,1,1,1,,,
2015-09-17,45428.096,1442493428096,1,1,1,,,
2015-09-17,45428.096,1442493428096,3,1,1,,,
2015-09-17,45428.096,1442493428096,1,1,1,,,
2015-09-17,45428.096,1442493428096,2,1,1,,,
2015-09-17,45429.096,1442493429096,0,1,1,,,
2015-09-17,45429.096,1442493429096,3,1,1,,,
2015-09-17,45429.096,1442493429096,3,1,1,,,
2015-09-17,45429.096,1442493429096,1,1,1,,,
2015-09-17,45429.096,1442493429096,2,1,1,,,
2015-09-17,45429.096,1442493429096,3,1,1,,,
2015-09-17,45429.096,1442493429096,1,1,1,,,
2015-09-17,45429.096,1442493429096,1,1,1,,,
2015-09-17,45429.096,1442493429096,2,1,1,,,
2015-09-17,45429.096,1442493429096,2,1,1,,,
2015-09-17,45429.096,1442493429096,1,1,1,,,
2015-09-17,45429.096,1442493429096,1,1,1,,,
2015-09-17,45429.096,1442493429096,2,1,1,,,
2015-09-17,45430.096,1442493430096,3,1,1,,,
2015-09-17,45430.096,1442493430096,1,1,1,,,
2015-09-17,45430.096,1442493430096,3,1,1,,,
2015-09-17,45430.096,1442493430096,3,1,1,,,
2015-09-17,45430.096,1442493430096,3,1,1,,,
2015-09-17,45430.096,1442493430096,1,1,1,,,
2015-09-17,45431.096,1442493431096,2,1,1,,,
2015-09-17,45431.096,1442493431096,1,1,1,,,
2015-09-17,45431.096,1442493431096,3,1,1,,,
2015-09-17,45431.096,1442493431096,1,1,1,,,
2015-09-17,45431.096,1442493431096,3,1,1,,,
2015-09-17,45431.096,1442493431096,3,1,1,,,
2015-09-17,45431.096,1442493431096,3,1,1,,,
2015-09-17,45431.096,1442493431096,0,1,1,,,
2015-09-17,45431.096,1442493431096,1,1,1,,,
2015-09-17,45431.096,1442493431096,3,1,1,,,
2015-09-17,45431.096,1442493431096,1,1,1,,,
2015-09-17,45431.096,1442493431096,3,1,1,,,
2015-09-17,45432.096,1442493432096,0,1,1,,,
2015-09-17,45432.096,1442493432096,2,1,1,,,
2015-09-17,45432.096,1442493432096,1,1,1,,,
2015-09-17,45432.096,1442493432096,0,1,1,,,
2015-09-17,45432.096,1442493432096,2,1,1,,,
2015-09-17,45432.096,1442493432096,0,1,1,,,
2015-09-17,45432.096,1442493432096,1,1,1,,,
2015-09-17,45432.096,1442493432096,2,1,1,,,
2015-09-17,45432.096,1442493432096,1,1,1,,,
2015-09-17,45432.096,1442493432096,2,1,1,,,
2015-09-17,45432.096,1442493432096,3,1,1,,,
2015-09-17,45432.096,1442493432096,0,1,1,,,
2015-09-17,45432.096,1442493432096,3,1,1,,,
2015-09-17,45433.104,1442493433104,2,1,1,,,
2015-09-17,45433.104,1442493433104,1,1,1,,,
2015-09-17,45433.096,1442493433096,2,1,1,,,
2015-09-17,45433.096,1442493433096,1,1,1,,,
2015-09-17,45433.096,1442493433096,2,1,1,,,
2015-09-17,45433.096,1442493433096,1,1,1,,,
2015-09-17,45434.096,1442493434096,2,1,1,,,
2015-09-17,45434.096,1442493434096,2,1,1,,,
2015-09-17,45434.096,1442493434096,3,1,1,,,
2015-09-17,45434.096,1442493434096,1,1,1,,,
2015-09-17,45434.096,1442493434096,3,1,1,,,
2015-09-17,45434.096,1442493434096,1,1,1,,,
2015-09-17,45434.096,1442493434096,3,1,1,,,
2015-09-17,45435.104,1442493435104,1,1,1,,,
2015-09-17,45435.096,1442493435096,1,1,1,,,
2015-09-17,45435.096,1442493435096,0,1,1,,,
2015-09-17,45435.096,1442493435096,1,1,1,,,
2015-09-17,45435.096,1442493435096,3,1,1,,,
2015-09-17,45435.096,1442493435096,3,1,1,,,
2015-09-17,45435.096,1442493435096,2,1,1,,,
2015-09-17,45435.096,1442493435096,1,1,1,,,
2015-09-17,45435.096,1442493435096,2,1,1,,,
2015-09-17,45435.096,1442493435096,2,1,1,,,
2015-09-17,45435.096,1442493435096,0,1,1,,,
2015-09-17,45435.096,1442493435096,2,1,1,,,
2015-09-17,45435.096,1442493435096,1,1,1,,,
2015-09-17,45435.096,1442493435096,2,1,1,,,
2015-09-17,45436.096,1442493436096,1,1,1,,,
2015-09-17,45436.096,1442493436096,1,1,1,,,
2015-09-17,45436.096,1442493436096,3,1,1,,,
2015-09-17,45436.096,1442493436096,1,1,1,,,
2015-09-17,45436.096,1442493436096,1,1,1,,,
2015-09-17,45436.096,1442493436096,3,1,1,,,
2015-09-17,45436.096,1442493436096,1,1,1,,,
2015-09-17,45436.096,1442493436096,2,1,1,,,
2015-09-17,45436.096,1442493436096,2,1,1,,,
2015-09-17,45437.104,1442493437104,3,1,1,,,
2015-09-17,45437.096,1442493437096,2,1,1,,,
2015-09-17,45437.096,1442493437096,3,1,1,,,
2015-09-17,45437.096,1442493437096,2,1,1,,,
2015-09-17,45437.096,1442493437096,1,1,1,,,
2015-09-17,45437.096,1442493437096,2,1,1,,,
2015-09-17,45438.096,1442493438096,3,1,1,,,
2015-09-17,45438.096,1442493438096,2,1,1,,,
2015-09-17,45438.096,1442493438096,2,1,1,,,
2015-09-17,45438.096,1442493438096,0,1,1,,,
2015-09-17,45438.096,1442493438096,2,1,1,,,
2015-09-17,45438.096,1442493438096,3,1,1,,,
2015-09-17,45438.096,1442493438096,2,1,1,,,
2015-09-17,45438.096,1442493438096,3,1,1,,,
2015-09-17,45438.096,1442493438096,1,1,1,,,
2015-09-17,45438.096,1442493438096,0,1,1,,,
2015-09-17,45438.096,1442493438096,3,1,1,,,
2015-09-17,45439.096,1442493439096,1,1,1,,,
2015-09-17,45439.096,1442493439096,2,1,1,,,
2015-09-17,45439.096,1442493439096,1,1,1,,,
2015-09-17,45439.096,1442493439096,0,1,1,,,
2015-09-17,45439.096,1442493439096,2,1,1,,,
2015-09-17,45439.096,1442493439096,2,1,1,,,
2015-09-17,45439.096,1442493439096,1,1,1,,,
2015-09-17,45439.096,1442493439096,2,1,1,,,
2015-09-17,45440.088,1442493440088,2,1,1,,,
2015-09-17,45440.088,1442493440088,1,1,1,,,
2015-09-17,45440.096,1442493440096,1,1,1,,,
2015-09-17,45440.096,1442493440096,0,1,1,,,
2015-09-17,45440.096,1442493440096,1,1,1,,,
2015-09-17,45440.096,1442493440096,0,1,1,,,
2015-09-17,45440.096,1442493440096,2,1,1,,,
2015-09-17,45440.096,1442493440096,3,1,1,,,
2015-09-17,45440.096,1442493440096,3,1,1,,,
2015-09-17,45440.096,1442493440096,1,1,1,,,
2015-09-17,45440.096,1442493440096,1,1,1,,,
2015-09-17,45441.096,1442493441096,1,1,1,,,
2015-09-17,45441.096,1442493441096,3,1,1,,,
2015-09-17,45441.096,1442493441096,0,1,1,,,
2015-09-17,45441.096,1442493441096,2,1,1,,,
2015-09-17,45441.096,1442493441096,0,1,1,,,
2015-09-17,45441.096,1442493441096,2,1,1,,,
2015-09-17,45441.096,1442493441096,0,1,1,,,
2015-09-17,45441.096,1442493441096,2,1,1,,,
2015-09-17,45442.096,1442493442096,1,1,1,,,
2015-09-17,45442.096,1442493442096,0,1,1,,,
2015-09-17,45442.096,1442493442096,2,1,1,,,
2015-09-17,45442.096,1442493442096,0,1,1,,,
2015-09-17,45442.096,1442493442096,3,1,1,,,
2015-09-17,45442.096,1442493442096,3,1,1,,,
2015-09-17,45442.096,1442493442096,1,1,1,,,
2015-09-17,45442.096,1442493442096,2,1,1,,,
2015-09-17,45442.096,1442493442096,0,1,1,,,
2015-09-17,45442.096,1442493442096,2,1,1,,,
2015-09-17,45443.104,1442493443104,0,1,1,,,
2015-09-17,45443.104,1442493443104,1,1,1,,,
2015-09-17,45443.096,1442493443096,3,1,1,,,
2015-09-17,45443.096,1442493443096,2,1,1,,,
2015-09-17,45443.096,1442493443096,1,1,1,,,
2015-09-17,45443.096,1442493443096,3,1,1,,,
2015-09-17,45443.096,1442493443096,2,1,1,,,
2015-09-17,45443.096,1442493443096,1,1,1,,,
2015-09-17,45443.096,1442493443096,3,1,1,,,
2015-09-17,45443.096,1442493443096,2,1,1,,,
2015-09-17,45443.096,1442493443096,1,1,1,,,
2015-09-17,45443.096,1442493443096,3,1,1,,,
2015-09-17,45443.096,1442493443096,3,1,1,,,
2015-09-17,45443.096,1442493443096,2,1,1,,,
2015-09-17,45443.096,1442493443096,3,1,1,,,
2015-09-17,45443.096,1442493443096,3,1,1,,,
2015-09-17,45443.096,1442493443096,2,1,1,,,
2015-09-17,45444.088,1442493444088,1,1,1,,,
2015-09-17,45444.096,1442493444096,3,1,1,,,
2015-09-17,45444.096,1442493444096,3,1,1,,,
2015-09-17,45444.096,1442493444096,1,1,1,,,
2015-09-17,45444.096,1442493444096,1,1,1,,,
2015-09-17,45444.096,1442493444096,0,1,1,,,
2015-09-17,45444.096,1442493444096,2,1,1,,,
2015-09-17,45444.096,1442493444096,2,1,1,,,
2015-09-17,45444.096,1442493444096,0,1,1,,,
2015-09-17,45444.096,1442493444096,1,1,1,,,
2015-09-17,45445.096,1442493445096,3,1,1,,,
2015-09-17,45445.096,1442493445096,2,1,1,,,
2015-09-17,45445.096,1442493445096,1,1,1,,,
2015-09-17,45445.096,1442493445096,1,1,1,,,
2015-09-17,45446.088,1442493446088,3,1,1,,,
2015-09-17,45446.088,1442493446088,1,1,1,,,
2015-09-17,45446.088,1442493446088,2,1,1,,,
2015-09-17,45446.096,1442493446096,3,1,1,,,
2015-09-17,45446.096,1442493446096,0,1,1,,,
2015-09-17,45446.096,1442493446096,2,1,1,,,
2015-09-17,45446.096,1442493446096,1,1,1,,,
2015-09-17,45446.096,1442493446096,1,1,1,,,
2015-09-17,45446.096,1442493446096,2,1,1,,,
2015-09-17,45446.096,1442493446096,2,1,1,,,
2015-09-17,45446.096,1442493446096,3,1,1,,,
2015-09-17,45446.096,1442493446096,1,1,1,,,
2015-09-17,45446.096,1442493446096,3,1,1,,,
2015-09-17,45446.096,1442493446096,1,1,1,,,
2015-09-17,45446.096,1442493446096,2,1,1,,,
2015-09-17,45446.096,1442493446096,1,1,1,,,
2015-09-17,45447.096,1442493447096,3,1,1,,,
2015-09-17,45447.096,1442493447096,2,1,1,,,
2015-09-17,45447.096,1442493447096,1,1,1,,,
2015-09-17,45447.096,1442493447096,1,1,1,,,
2015-09-17,45447.096,1442493447096,0,1,1,,,
2015-09-17,45447.096,1442493447096,2,1,1,,,
2015-09-17,45447.096,1442493447096,2,1,1,,,
2015-09-17,45447.096,1442493447096,3,1,1,,,
2015-09-17,45447.096,1442493447096,2,1,1,,,
2015-09-17,45447.096,1442493447096,3,1,1,,,
2015-09-17,45447.096,1442493447096,2,1,1,,,
2015-09-17,45447.096,1442493447096,1,1,1,,,
2015-09-17,45447.096,1442493447096,2,1,1,,,
2015-09-17,45447.096,1442493447096,2,1,1,,,
2015-09-17,45448.096,1442493448096,2,1,1,,,
2015-09-17,45448.096,1442493448096,1,1,1,,,
2015-09-17,45448.096,1442493448096,2,1,1,,,
2015-09-17,45448.096,1442493448096,3,1,1,,,
2015-09-17,45448.096,1442493448096,1,1,1,,,
2015-09-17,45449.104,1442493449104,3,1,1,,,
2015-09-17,45449.096,1442493449096,0,1,1,,,
2015-09-17,45449.096,1442493449096,2,1,1,,,
2015-09-17,45449.096,1442493449096,0,1,1,,,
2015-09-17,45449.096,1442493449096,2,1,1,,,
2015-09-17,45449.096,1442493449096,0,1,1,,,
2015-09-17,45449.096,1442493449096,3,1,1,,,
2015-09-17,45449.096,1442493449096,0,1,1,,,
2015-09-17,45449.096,1442493449096,2,1,1,,,
2015-09-17,45449.096,1442493449096,2,1,1,,,
2015-09-17,45449.096,1442493449096,1,1,1,,,
2015-09-17,45449.096,1442493449096,2,1,1,,,
2015-09-17,45449.096,1442493449096,2,1,1,,,
2015-09-17,45449.096,1442493449096,0,1,1,,,
2015-09-17,45449.096,1442493449096,2,1,1,,,
2015-09-17,45449.096,1442493449096,1,1,1,,,
2015-09-17,45450.096,1442493450096,2,1,1,,,
2015-09-17,45450.096,1442493450096,1,1,1,,,
2015-09-17,45450.096,1442493450096,1,1,1,,,
2015-09-17,45450.096,1442493450096,3,1,1,,,
2015-09-17,45450.096,1442493450096,2,1,1,,,
2015-09-17,45450.096,1442493450096,3,1,1,,,
2015-09-17,45450.096,1442493450096,2,1,1,,,
2015-09-17,45450.096,1442493450096,3,1,1,,,
2015-09-17,45450.096,1442493450096,2,1,1,,,
2015-09-17,45450.096,1442493450096,1,1,1,,,
2015-09-17,45450.096,1442493450096,2,1,1,,,
2015-09-17,45450.096,1442493450096,2,1,1,,,
2015-09-17,45450.096,1442493450096,3,1,1,,,
2015-09-17,45450.096,1442493450096,2,1,1,,,
2015-09-17,45450.096,1442493450096,0,1,1,,,
2015-09-17,45450.096,1442493450096,1,1,1,,,
2015-09-17,45451.096,1442493451096,1,1,1,,,
2015-09-17,45451.096,1442493451096,2,1,1,,,
2015-09-17,45451.096,1442493451096,1,1,1,,,
2015-09-17,45451.096,1442493451096,1,1,1,,,
2015-09-17,45451.096,1442493451096,3,1,1,,,
2015-09-17,45451.096,1442493451096,1,1,1,,,
2015-09-17,45451.096,1442493451096,1,1,1,,,
2015-09-17,45451.096,1442493451096,3,1,1,,,
2015-09-17,45451.096,1442493451096,2,1,1,,,
2015-09-17,45451.096,1442493451096,0,1,1,,,
2015-09-17,45451.096,1442493451096,3,1,1,,,
2015-09-17,45452.096,1442493452096,0,1,1,,,
2015-09-17,45452.096,1442493452096,2,1,1,,,
2015-09-17,45452.096,1442493452096,0,1,1,,,
2015-09-17,45452.096,1442493452096,3,1,1,,,
2015-09-17,45452.096,1442493452096,2,1,1,,,
2015-09-17,45452.096,1442493452096,3,1,1,,,
2015-09-17,45452.096,1442493452096,2,1,1,,,
2015-09-17,45452.096,1442493452096,2,1,1,,,
2015-09-17,45453.096,1442493453096,0,1,1,,,
2015-09-17,45453.096,1442493453096,2,1,1,,,
2015-09-17,45453.096,1442493453096,2,1,1,,,
2015-09-17,45453.096,1442493453096,0,1,1,,,
2015-09-17,45453.096,1442493453096,2,1,1,,,
2015-09-17,45453.096,1442493453096,3,1,1,,,
2015-09-17,45454.088,1442493454088,0,1,1,,,
2015-09-17,45454.088,1442493454088,3,1,1,,,
2015-09-17,45454.096,1442493454096,0,1,1,,,
2015-09-17,45454.096,1442493454096,3,1,1,,,
2015-09-17,45454.096,1442493454096,3,1,1,,,
2015-09-17,45454.096,1442493454096,2,1,1,,,
2015-09-17,45454.096,1442493454096,3,1,1,,,
2015-09-17,45454.096,1442493454096,0,1,1,,,
2015-09-17,45454.096,1442493454096,2,1,1,,,
2015-09-17,45454.096,1442493454096,0,1,1,,,
2015-09-17,45454.096,1442493454096,1,1,1,,,
2015-09-17,45455.104,1442493455104,3,1,1,,,
2015-09-17,45455.096,1442493455096,0,1,1,,,
2015-09-17,45455.096,1442493455096,2,1,1,,,
2015-09-17,45455.096,1442493455096,2,1,1,,,
2015-09-17,45455.096,1442493455096,1,1,1,,,
2015-09-17,45455.096,1442493455096,1,1,1,,,
2015-09-17,45455.096,1442493455096,1,1,1,,,
2015-09-17,45455.096,1442493455096,0,1,1,,,
2015-09-17,45455.096,1442493455096,2,1,1,,,
2015-09-17,45455.096,1442493455096,1,1,1,,,
2015-09-17,45456.096,1442493456096,0,1,1,,,
2015-09-17,45456.096,1442493456096,1,1,1,,,
2015-09-17,45456.096,1442493456096,1,1,1,,,
2015-09-17,45456.096,1442493456096,2,1,1,,,
2015-09-17,45456.096,1442493456096,2,1,1,,,
2015-09-17,45456.096,1442493456096,0,1,1,,,
2015-09-17,45456.096,1442493456096,3,1,1,,,
2015-09-17,45456.096,1442493456096,2,1,1,,,
2015-09-17,45456.096,1442493456096,2,1,1,,,
2015-09-17,45456.096,1442493456096,1,1,1,,,
2015-09-17,45456.096,1442493456096,2,1,1,,,
2015-09-17,45457.096,1442493457096,3,1,1,,,
2015-09-17,45457.096,1442493457096,1,1,1,,,
2015-09-17,45457.096,1442493457096,2,1,1,,,
2015-09-17,45458.096,1442493458096,2,1,1,,,
2015-09-17,45458.096,1442493458096,0,1,1,,,
2015-09-17,45458.096,1442493458096,2,1,1,,,
2015-09-17,45458.096,1442493458096,1,1,1,,,
2015-09-17,45458.096,1442493458096,2,1,1,,,
2015-09-17,45458.096,1442493458096,3,1,1,,,
2015-09-17,45458.096,1442493458096,0,1,1,,,
2015-09-17,45458.096,1442493458096,2,1,1,,,
2015-09-17,45458.096,1442493458096,3,1,1,,,
2015-09-17,45458.096,1442493458096,1,1,1,,,
2015-09-17,45458.096,1442493458096,2,1,1,,,
2015-09-17,45459.096,1442493459096,0,1,1,,,
2015-09-17,45459.096,1442493459096,2,1,1,,,
2015-09-17,45459.096,1442493459096,0,1,1,,,
2015-09-17,45459.096,1442493459096,1,1,1,,,
2015-09-17,45459.096,1442493459096,1,1,1,,,
2015-09-17,45459.096,1442493459096,2,1,1,,,
2015-09-17,45459.096,1442493459096,1,1,1,,,
2015-09-17,45459.096,1442493459096,3,1,1,,,
2015-09-17,45459.096,1442493459096,1,1,1,,,
2015-09-17,45459.096,1442493459096,0,1,1,,,
2015-09-17,45459.096,1442493459096,2,1,1,,,
2015-09-17,45459.096,1442493459096,0,1,1,,,
2015-09-17,45459.096,1442493459096,1,1,1,,,
2015-09-17,45460.096,1442493460096,1,1,1,,,
2015-09-17,45460.096,1442493460096,1,1,1,,,
2015-09-17,45460.096,1442493460096,2,1,1,,,
2015-09-17,45460.096,1442493460096,1,1,1,,,
2015-09-17,45460.096,1442493460096,1,1,1,,,
2015-09-17,45460.096,1442493460096,0,1,1,,,
2015-09-17,45460.096,1442493460096,2,1,1,,,
2015-09-17,45460.096,1442493460096,2,1,1,,,
2015-09-17,45460.096,1442493460096,3,1,1,,,
2015-09-17,45461.104,1442493461104,2,1,1,,,
2015-09-17,45461.096,1442493461096,3,1,1,,,
2015-09-17,45461.096,1442493461096,0,1,1,,,
2015-09-17,45461.096,1442493461096,1,1,1,,,
2015-09-17,45461.096,1442493461096,3,1,1,,,
2015-09-17,45462.088,1442493462088,0,1,1,,,
2015-09-17,45462.088,1442493462088,1,1,1,,,
2015-09-17,45462.096,1442493462096,0,1,1,,,
2015-09-17,45462.096,1442493462096,2,1,1,,,
2015-09-17,45462.096,1442493462096,2,1,1,,,
2015-09-17,45462.096,1442493462096,3,1,1,,,
2015-09-17,45462.096,1442493462096,2,1,1,,,
2015-09-17,45462.096,1442493462096,2,1,1,,,
2015-09-17,45462.096,1442493462096,2,1,1,,,
2015-09-17,45462.096,1442493462096,3,1,1,,,
2015-09-17,45462.096,1442493462096,2,1,1,,,
2015-09-17,45462.096,1442493462096,1,1,1,,,
2015-09-17,45463.104,1442493463104,2,1,1,,,
2015-09-17,45463.096,1442493463096,0,1,1,,,
2015-09-17,45463.096,1442493463096,2,1,1,,,
2015-09-17,45463.096,1442493463096,3,1,1,,,
2015-09-17,45463.096,1442493463096,3,1,1,,,
2015-09-17,45463.096,1442493463096,1,1,1,,,
2015-09-17,45463.096,1442493463096,2,1,1,,,
2015-09-17,45463.096,1442493463096,3,1,1,,,
2015-09-17,45463.096,1442493463096,2,1,1,,,
2015-09-17,45463.096,1442493463096,3,1,1,,,
2015-09-17,45463.096,1442493463096,1,1,1,,,
2015-09-17,45463.096,1442493463096,2,1,1,,,
2015-09-17,45463.096,1442493463096,2,1,1,,,
2015-09-17,45463.096,1442493463096,0,1,1,,,
2015-09-17,45463.096,1442493463096,3,1,1,,,
2015-09-17,45463.096,1442493463096,1,1,1,,,
2015-09-17,45463.096,1442493463096,0,1,1,,,
2015-09-17,45463.096,1442493463096,1,1,1,,,
2015-09-17,45463.096,1442493463096,0,1,1,,,
2015-09-17,45463.096,1442493463096,2,1,1,,,
2015-09-17,45463.096,1442493463096,1,1,1,,,
2015-09-17,45463.096,1442493463096,0,1,1,,,
2015-09-17,45463.096,1442493463096,2,1,1,,,
2015-09-17,45464.096,1442493464096,0,1,1,,,
2015-09-17,45464.096,1442493464096,3,1,1,,,
2015-09-17,45464.096,1442493464096,1,1,1,,,
2015-09-17,45464.096,1442493464096,3,1,1,,,
2015-09-17,45464.096,1442493464096,1,1,1,,,
2015-09-17,45464.096,1442493464096,3,1,1,,,
2015-09-17,45464.096,1442493464096,2,1,1,,,
2015-09-17,45464.096,1442493464096,3,1,1,,,
2015-09-17,45464.096,1442493464096,2,1,1,,,
2015-09-17,45464.096,1442493464096,3,1,1,,,
2015-09-17,45465.096,1442493465096,2,1,1,,,
2015-09-17,45465.096,1442493465096,2,1,1,,,
2015-09-17,45465.096,1442493465096,1,1,1,,,
2015-09-17,45465.096,1442493465096,2,1,1,,,
2015-09-17,45465.096,1442493465096,3,1,1,,,
2015-09-17,45465.096,1442493465096,1,1,1,,,
2015-09-17,45466.096,1442493466096,3,1,1,,,
2015-09-17,45466.096,1442493466096,0,1,1,,,
2015-09-17,45466.096,1442493466096,2,1,1,,,
2015-09-17,45466.096,1442493466096,2,1,1,,,
2015-09-17,45466.096,1442493466096,1,1,1,,,
2015-09-17,45466.096,1442493466096,3,1,1,,,
2015-09-17,45466.096,1442493466096,3,1,1,,,
2015-09-17,45466.096,1442493466096,2,1,1,,,
2015-09-17,45466.096,1442493466096,1,1,1,,,
2015-09-17,45466.096,1442493466096,1,1,1,,,
2015-09-17,45466.096,1442493466096,0,1,1,,,
2015-09-17,45466.096,1442493466096,2,1,1,,,
2015-09-17,45466.096,1442493466096,0,1,1,,,
2015-09-17,45466.096,1442493466096,3,1,1,,,
2015-09-17,45466.096,1442493466096,2,1,1,,,
2015-09-17,45466.096,1442493466096,0,1,1,,,
2015-09-17,45466.096,1442493466096,1,1,1,,,
2015-09-17,45466.096,1442493466096,1,1,1,,,
2015-09-17,45466.096,1442493466096,3,1,1,,,
2015-09-17,45466.096,1442493466096,2,1,1,,,
2015-09-17,45466.096,1442493466096,2,1,1,,,
2015-09-17,45466.096,1442493466096,0,1,1,,,
2015-09-17,45466.096,1442493466096,2,1,1,,,
2015-09-17,45466.096,1442493466096,0,1,1,,,
2015-09-17,45466.096,1442493466096,3,1,1,,,
2015-09-17,45467.104,1442493467104,3,1,1,,,
2015-09-17,45467.104,1442493467104,0,1,1,,,
2015-09-17,45467.104,1442493467104,3,1,1,,,
2015-09-17,45467.096,1442493467096,0,1,1,,,
2015-09-17,45467.096,1442493467096,3,1,1,,,
2015-09-17,45467.096,1442493467096,0,1,1,,,
2015-09-17,45467.096,1442493467096,1,1,1,,,
2015-09-17,45467.096,1442493467096,1,1,1,,,
2015-09-17,45467.096,1442493467096,3,1,1,,,
2015-09-17,45467.096,1442493467096,0,1,1,,,
2015-09-17,45467.096,1442493467096,3,1,1,,,
2015-09-17,45467.096,1442493467096,3,1,1,,,
2015-09-17,45467.096,1442493467096,1,1,1,,,
2015-09-17,45467.096,1442493467096,3,1,1,,,
2015-09-17,45467.096,1442493467096,2,1,1,,,
2015-09-17,45467.096,1442493467096,1,1,1,,,
2015-09-17,45467.096,1442493467096,2,1,1,,,
2015-09-17,45467.096,1442493467096,3,1,1,,,
2015-09-17,45467.096,1442493467096,1,1,1,,,
2015-09-17,45467.096,1442493467096,3,1,1,,,
2015-09-17,45467.096,1442493467096,3,1,1,,,
2015-09-17,45468.088,1442493468088,0,1,1,,,
2015-09-17,45468.088,1442493468088,2,1,1,,,
2015-09-17,45468.088,1442493468088,0,1,1,,,
2015-09-17,45468.088,1442493468088,3,1,1,,,
2015-09-17,45468.096,1442493468096,0,1,1,,,
2015-09-17,45468.096,1442493468096,1,1,1,,,
2015-09-17,45468.096,1442493468096,3,1,1,,,
2015-09-17,45468.096,1442493468096,3,1,1,,,
2015-09-17,45468.096,1442493468096,2,1,1,,,
2015-09-17,45468.096,1442493468096,2,1,1,,,
2015-09-17,45468.096,1442493468096,3,1,1,,,
2015-09-17,45468.096,1442493468096,2,1,1,,,
2015-09-17,45468.096,1442493468096,1,1,1,,,
2015-09-17,45468.096,1442493468096,0,1,1,,,
2015-09-17,45468.096,1442493468096,3,1,1,,,
2015-09-17,45469.096,1442493469096,2,1,1,,,
2015-09-17,45469.096,1442493469096,1,1,1,,,
2015-09-17,45469.096,1442493469096,3,1,1,,,
2015-09-17,45469.096,1442493469096,2,1,1,,,
2015-09-17,45469.096,1442493469096,0,1,1,,,
2015-09-17,45469.096,1442493469096,2,1,1,,,
2015-09-17,45469.096,1442493469096,0,1,1,,,
2015-09-17,45469.096,1442493469096,3,1,1,,,
2015-09-17,45469.096,1442493469096,2,1,1,,,
2015-09-17,45469.096,1442493469096,1,1,1,,,
2015-09-17,45469.096,1442493469096,2,1,1,,,
2015-09-17,45469.096,1442493469096,2,1,1,,,
2015-09-17,45469.096,1442493469096,3,1,1,,,
2015-09-17,45470.096,1442493470096,0,1,1,,,
2015-09-17,45470.096,1442493470096,1,1,1,,,
2015-09-17,45470.096,1442493470096,2,1,1,,,
